Dataset:              Fish Counts by Species
File Name:            FISH_CNT.dat
Date Created:         06/08/10
# Variables:          7
# Header Records:     18
# Data Records:       6341
Delimiter:            ,
Missing Value Symbol: .

Variables:    STATION       Station Name                          
              STAT_ALT      Alternate Site Sampled (A B or C)  
              EVNTDATE      Event Date                          
              FTRAWLID      Fish Trawl Descriptive Data              
              FCOMNAME      Fish Taxa Common Name              
              CLASS         Fish Size Classification          
              F_COUNT       Number of this Fish Taxa caught  

STATION,STAT_ALT,EVNTDATE,FCOMNAME,F_CLASS,F_COUNT,ftrawlid,
NY05-0009,B,07/19/05,WINTER FLOUNDER, ,1,S003,
NY05-0011,A,07/18/05,LONGFIN SQUID, ,2,S001,
NY05-0011,A,07/18/05,WINDOWPANE, ,1,S002,
NY05-0012,A,07/20/05,OYSTER TOADFISH, ,1,S001,
NY05-0012,A,07/20/05,STRIPED BURRFISH, ,1,S001,
NY05-0012,A,07/20/05,WINTER FLOUNDER, ,1,S001,
NY05-0012,A,07/20/05,WINTER FLOUNDER, ,1,S002,
NY05-0012,A,07/20/05,SCUP, ,1,S003,
NY05-0012,A,07/20/05,SUMMER FLOUNDER, ,5,S003,
NY05-0013,C,09/15/05,CUNNER, ,1,S001,
NY05-0013,C,09/15/05,SUMMER FLOUNDER, ,1,S001,
NY05-0013,C,09/15/05,WINTER FLOUNDER, ,4,S001,
NY05-0013,C,09/15/05,LONGFIN SQUID, ,2,S002,
NY05-0013,C,09/15/05,WINTER FLOUNDER, ,1,S002,
NY05-0014,A,09/13/05,MOONFISH, ,4,S001,
NY05-0014,A,09/13/05,BAY ANCHOVY, ,8,S001,
NY05-0014,A,09/13/05,BLUEFISH, ,4,S001,
NY05-0014,A,09/13/05,BUTTERFISH, ,4,S001,
NY05-0014,A,09/13/05,LONGFIN SQUID, ,5,S001,
NY05-0014,A,09/13/05,SCUP, ,57,S001,
NY05-0014,A,09/13/05,WEAKFISH, ,110,S001,
NY05-0015,A,07/14/05,BUTTERFISH, ,3,S001,
NY05-0015,A,07/14/05,SCUP, ,1,S001,
NY05-0015,A,07/14/05,BUTTERFISH, ,2,S002,
NY05-0016,A,09/13/05,BLUEFISH, ,1,S001,
NY05-0016,A,09/13/05,BUTTERFISH, ,33,S001,
NY05-0016,A,09/13/05,LONGFIN SQUID, ,21,S001,
NY05-0016,A,09/13/05,SCUP, ,1,S001,
NY05-0016,A,09/13/05,SPOTTED HAKE, ,2,S001,
NY05-0016,A,09/13/05,WEAKFISH, ,29,S001,
NY05-0016,A,09/13/05,WINTER FLOUNDER, ,5,S001,
NY05-0019,A,09/15/05,BAY ANCHOVY, ,1,S001,
NY05-0019,A,09/15/05,BLUEFISH, ,1,S001,
NY05-0019,A,09/15/05,BUTTERFISH, ,5,S001,
NY05-0019,A,09/15/05,MANTIS SHRIMP, ,5,S001,
NY05-0019,A,09/15/05,SCUP, ,92,S001,
NY05-0019,A,09/15/05,BAY ANCHOVY, ,1,S002,
NY05-0019,A,09/15/05,BUTTERFISH, ,1,S002,
NY05-0019,A,09/15/05,MANTIS SHRIMP, ,3,S002,
NY05-0019,A,09/15/05,SCUP, ,133,S002,
NY05-0019,A,09/15/05,TAUTOG, ,1,S002,
NY05-0019,A,09/15/05,WEAKFISH, ,1,S002,
NY05-0020,C,09/13/05,BLUEFISH, ,1,S001,
NY05-0020,C,09/13/05,SCUP, ,104,S001,
NY05-0020,C,09/13/05,SUMMER FLOUNDER, ,1,S002,
NY05-0021,B,07/13/05,ATLANTIC MENHADEN, ,1,S001,
NY05-0021,B,07/13/05,BAY ANCHOVY, ,4,S001,
NY05-0021,B,07/13/05,BUTTERFISH, ,1,S001,
NY05-0021,B,07/13/05,FOURBEARD ROCKLING, ,1,S001,
NY05-0021,B,07/13/05,SCUP, ,44,S001,
NY05-0021,B,07/13/05,SMALLMOUTH FLOUNDER, ,1,S001,
NY05-0021,B,07/13/05,SUMMER FLOUNDER, ,6,S001,
NY05-0021,B,07/13/05,WEAKFISH, ,5,S001,
NY05-0021,B,07/13/05,WINTER FLOUNDER, ,6,S001,
NY05-0022,A,09/14/05,BAY ANCHOVY, ,4,S001,
NY05-0022,A,09/14/05,BLUEFISH, ,1,S001,
NY05-0022,A,09/14/05,BUTTERFISH, ,6,S001,
NY05-0022,A,09/14/05,HOGCHOKER, ,1,S001,
NY05-0022,A,09/14/05,LONGFIN SQUID, ,2,S001,
NY05-0022,A,09/14/05,LOOKDOWN, ,1,S001,
NY05-0022,A,09/14/05,MANTIS SHRIMP, ,6,S001,
NY05-0022,A,09/14/05,SCUP, ,228,S001,
NY05-0022,A,09/14/05,SUMMER FLOUNDER, ,1,S001,
NY05-0022,A,09/14/05,WEAKFISH, ,134,S001,
NY05-0023,A,07/12/05,WINTER FLOUNDER, ,5,S001,
NY05-0024,A,07/19/05,NORTHERN PIPEFISH, ,1,S001,
NY05-0024,A,07/19/05,SUMMER FLOUNDER, ,1,S001,
NY05-0024,A,07/19/05,TAUTOG, ,1,S001,
NY05-0024,A,07/19/05,WINTER FLOUNDER, ,2,S001,
NY05-0024,A,07/19/05,SCUP, ,1,S002,
NY05-0024,A,07/19/05,SUMMER FLOUNDER, ,1,S002,
NY05-0024,A,07/19/05,STRIPED BURRFISH, ,1,S003,
NY05-0024,A,07/19/05,SUMMER FLOUNDER, ,4,S003,
NY05-0024,A,07/19/05,WINTER FLOUNDER, ,2,S003,
NY05-0025,A,07/13/05,AMERICAN EEL, ,1,S001,
NY05-0025,A,07/13/05,CLEARNOSE SKATE, ,4,S001,
NY05-0025,A,07/13/05,NAKED GOBY, ,1,S001,
NY05-0025,A,07/13/05,ROUGHTAIL STINGRAY, ,1,S001,
NY05-0025,A,07/13/05,SCUP, ,8,S001,
NY05-0025,A,07/13/05,SUMMER FLOUNDER, ,7,S001,
NY05-0025,A,07/13/05,WINTER FLOUNDER, ,1,S001,
NY05-0025,A,07/13/05,CLEARNOSE SKATE, ,2,S002,
NY05-0025,A,07/13/05,SCUP, ,22,S002,
NY05-0025,A,07/13/05,SMALLMOUTH FLOUNDER, ,1,S002,
NY05-0025,A,07/13/05,SUMMER FLOUNDER, ,9,S002,
RI05-0018,A,08/24/05,BAY ANCHOVY, ,1,RI05-0018-STRL,
RI05-0018,A,08/24/05,SUMMER FLOUNDER, ,1,RI05-0018-STRL,
RI05-0018,A,08/24/05,WINTER FLOUNDER, ,2,RI05-0018-STRL,
RI05-0018,A,08/24/05,SUMMER FLOUNDER, ,2,RI05-0018-TRL,
RI05-0018,A,08/24/05,WINTER FLOUNDER, ,1,RI05-0018-TRL,
RI05-0561,A,07/12/05,BUTTERFISH, ,168,RI05-0561-STRL,
RI05-0561,A,07/12/05,ROUGH SCAD, ,16,RI05-0561-STRL,
RI05-0561,A,07/12/05,SCUP, ,21,RI05-0561-STRL,
RI05-0561,A,07/12/05,SKATE, ,16,RI05-0561-STRL,
RI05-0561,A,07/12/05,STRIPED SEAROBIN, ,2,RI05-0561-STRL,
RI05-0561,A,07/12/05,SUMMER FLOUNDER, ,33,RI05-0561-STRL,
RI05-0561,A,07/12/05,WINDOWPANE, ,1,RI05-0561-STRL,
RI05-0561,A,07/12/05,WINTER FLOUNDER, ,1,RI05-0561-STRL,
RI05-0563,A,07/15/05,BAY ANCHOVY, ,8,RI05-0563-STRL,
RI05-0563,A,07/15/05,BUTTERFISH, ,350,RI05-0563-STRL,
RI05-0563,A,07/15/05,CLEARNOSE SKATE, ,1,RI05-0563-STRL,
RI05-0563,A,07/15/05,ATLANTIC COD, ,4,RI05-0563-STRL,
RI05-0563,A,07/15/05,FOURSPOT FLOUNDER, ,1,RI05-0563-STRL,
RI05-0563,A,07/15/05,HADDOCK, ,1,RI05-0563-STRL,
RI05-0563,A,07/15/05,NORTHERN SEAROBIN, ,1,RI05-0563-STRL,
RI05-0563,A,07/15/05,ROUGH SCAD, ,5,RI05-0563-STRL,
RI05-0563,A,07/15/05,SCUP, ,6,RI05-0563-STRL,
RI05-0563,A,07/15/05,SKATE, ,18,RI05-0563-STRL,
RI05-0563,A,07/15/05,SPOTTED HAKE, ,10,RI05-0563-STRL,
RI05-0563,A,07/15/05,STRIPED SEAROBIN, ,1,RI05-0563-STRL,
RI05-0563,A,07/15/05,SUMMER FLOUNDER, ,4,RI05-0563-STRL,
RI05-0563,A,07/15/05,TAUTOG, ,6,RI05-0563-STRL,
RI05-0563,A,07/15/05,WINTER FLOUNDER, ,24,RI05-0563-STRL,
RI05-0567,A,07/13/05,BUTTERFISH, ,23,RI05-0567-STRL,
RI05-0567,A,07/13/05,SCUP, ,1,RI05-0567-STRL,
RI05-0567,A,07/13/05,STRIPED BASS, ,1,RI05-0567-STRL,
RI05-0567,A,07/13/05,WINTER FLOUNDER, ,1,RI05-0567-STRL,
RI05-0569,A,07/15/05,ATLANTIC HERRING, ,1,RI05-0569-STRL,
RI05-0569,A,07/15/05,BUTTERFISH, ,130,RI05-0569-STRL,
RI05-0569,A,07/15/05,ATLANTIC COD, ,1,RI05-0569-STRL,
RI05-0569,A,07/15/05,FOURSPOT FLOUNDER, ,7,RI05-0569-STRL,
RI05-0569,A,07/15/05,HADDOCK, ,10,RI05-0569-STRL,
RI05-0569,A,07/15/05,SCUP, ,3,RI05-0569-STRL,
RI05-0569,A,07/15/05,SKATE, ,9,RI05-0569-STRL,
RI05-0569,A,07/15/05,SPOTTED HAKE, ,1,RI05-0569-STRL,
RI05-0569,A,07/15/05,STRIPED BASS, ,1,RI05-0569-STRL,
RI05-0569,A,07/15/05,SUMMER FLOUNDER, ,2,RI05-0569-STRL,
RI05-0569,A,07/15/05,TAUTOG, ,2,RI05-0569-STRL,
RI05-0569,A,07/15/05,WINDOWPANE, ,1,RI05-0569-STRL,
RI05-0569,A,07/15/05,WINTER FLOUNDER, ,75,RI05-0569-STRL,
RI05-0571,A,07/11/05,ALEWIFE, ,8,RI05-0571-STRL,
RI05-0571,A,07/11/05,ATLANTIC HERRING, ,138,RI05-0571-STRL,
RI05-0571,A,07/11/05,BAY ANCHOVY, ,3,RI05-0571-STRL,
RI05-0571,A,07/11/05,BLUEFISH, ,1,RI05-0571-STRL,
RI05-0571,A,07/11/05,BUTTERFISH, ,90,RI05-0571-STRL,
RI05-0571,A,07/11/05,FOURSPOT FLOUNDER, ,3,RI05-0571-STRL,
RI05-0571,A,07/11/05,GRUBBY SCULPIN, ,1,RI05-0571-STRL,
RI05-0571,A,07/11/05,RED HAKE, ,8,RI05-0571-STRL,
RI05-0571,A,07/11/05,SCUP, ,4,RI05-0571-STRL,
RI05-0571,A,07/11/05,STRIPED SEAROBIN, ,3,RI05-0571-STRL,
RI05-0571,A,07/11/05,SUMMER FLOUNDER, ,6,RI05-0571-STRL,
RI05-0571,A,07/11/05,WEAKFISH, ,2,RI05-0571-STRL,
RI05-0571,A,07/11/05,WINDOWPANE, ,5,RI05-0571-STRL,
RI05-0571,A,07/11/05,WINTER FLOUNDER, ,19,RI05-0571-STRL,
RI05-0573,A,07/15/05,ATLANTIC HERRING, ,1,RI05-0573-STRL,
RI05-0573,A,07/15/05,ATLANTIC MENHADEN, ,219,RI05-0573-STRL,
RI05-0573,A,07/15/05,BUTTERFISH, ,1130,RI05-0573-STRL,
RI05-0573,A,07/15/05,RED HAKE, ,2,RI05-0573-STRL,
RI05-0573,A,07/15/05,ROUGH SCAD, ,4,RI05-0573-STRL,
RI05-0573,A,07/15/05,SCUP, ,165,RI05-0573-STRL,
RI05-0573,A,07/15/05,SPOTTED HAKE, ,2,RI05-0573-STRL,
RI05-0573,A,07/15/05,SUMMER FLOUNDER, ,3,RI05-0573-STRL,
RI05-0573,A,07/15/05,WINTER FLOUNDER, ,13,RI05-0573-STRL,
RI05-0575,A,08/19/05,ATLANTIC MENHADEN, ,1,RI05-0575-STRL,
RI05-0575,A,08/19/05,BIGEYE, ,1,RI05-0575-STRL,
RI05-0575,A,08/19/05,BLACK SEA BASS, ,13,RI05-0575-STRL,
RI05-0575,A,08/19/05,CUNNER, ,7,RI05-0575-STRL,
RI05-0575,A,08/19/05,FOURSPOT FLOUNDER, ,1,RI05-0575-STRL,
RI05-0575,A,08/19/05,GRUBBY SCULPIN, ,47,RI05-0575-STRL,
RI05-0575,A,08/19/05,PIPEFISH, ,1,RI05-0575-STRL,
RI05-0575,A,08/19/05,SCUP, ,12,RI05-0575-STRL,
RI05-0575,A,08/19/05,SMOOTH DOGFISH, ,2,RI05-0575-STRL,
RI05-0575,A,08/19/05,SUMMER FLOUNDER, ,1,RI05-0575-STRL,
RI05-0575,A,08/19/05,TAUTOG, ,1,RI05-0575-STRL,
RI05-0575,A,08/19/05,WEAKFISH, ,78,RI05-0575-STRL,
RI05-0575,A,08/19/05,WINTER FLOUNDER, ,44,RI05-0575-STRL,
RI05-0577,A,07/11/05,ATLANTIC HERRING, ,320,RI05-0577-STRL,
RI05-0577,A,07/11/05,BUTTERFISH, ,12,RI05-0577-STRL,
RI05-0577,A,07/11/05,SCUP, ,8,RI05-0577-STRL,
RI05-0577,A,07/11/05,STRIPED BASS, ,7,RI05-0577-STRL,
RI05-0577,A,07/11/05,SUMMER FLOUNDER, ,1,RI05-0577-STRL,
RI05-0577,A,07/11/05,WINTER FLOUNDER, ,12,RI05-0577-STRL,
RI05-0581,A,07/13/05,SCUP, ,4,RI05-0581-STRL,
RI05-0581,A,07/13/05,SUMMER FLOUNDER, ,1,RI05-0581-STRL,
RI05-0581,A,07/13/05,TAUTOG, ,3,RI05-0581-STRL,
RI05-0581,A,07/13/05,WINTER FLOUNDER, ,7,RI05-0581-STRL,
RI05-0583,A,07/13/05,ATLANTIC HERRING, ,128,RI05-0583-STRL,
RI05-0583,A,07/13/05,BAY ANCHOVY, ,54,RI05-0583-STRL,
RI05-0583,A,07/13/05,BUTTERFISH, ,400,RI05-0583-STRL,
RI05-0583,A,07/13/05,FOURSPOT FLOUNDER, ,3,RI05-0583-STRL,
RI05-0583,A,07/13/05,MOONFISH, ,1,RI05-0583-STRL,
RI05-0583,A,07/13/05,NORTHERN SEAROBIN, ,6,RI05-0583-STRL,
RI05-0583,A,07/13/05,ROUGH SCAD, ,1,RI05-0583-STRL,
RI05-0583,A,07/13/05,SCUP, ,78,RI05-0583-STRL,
RI05-0583,A,07/13/05,SUMMER FLOUNDER, ,11,RI05-0583-STRL,
RI05-0583,A,07/13/05,TAUTOG, ,1,RI05-0583-STRL,
RI05-0586,A,08/19/05,ATLANTIC HERRING, ,36,RI05-0586-STRL,
RI05-0586,A,08/19/05,BUTTERFISH, ,500,RI05-0586-STRL,
RI05-0586,A,08/19/05,FOURSPOT FLOUNDER, ,2,RI05-0586-STRL,
RI05-0586,A,08/19/05,GULF STREAM FLOUNDER, ,1,RI05-0586-STRL,
RI05-0586,A,08/19/05,HADDOCK, ,1,RI05-0586-STRL,
RI05-0586,A,08/19/05,MOONFISH, ,3,RI05-0586-STRL,
RI05-0586,A,08/19/05,RED HAKE, ,22,RI05-0586-STRL,
RI05-0586,A,08/19/05,SCUP, ,2,RI05-0586-STRL,
RI05-0586,A,08/19/05,SKATE, ,8,RI05-0586-STRL,
RI05-0586,A,08/19/05,SPOTTED HAKE, ,8,RI05-0586-STRL,
RI05-0586,A,08/19/05,SUMMER FLOUNDER, ,4,RI05-0586-STRL,
RI05-0586,A,08/19/05,TAUTOG, ,7,RI05-0586-STRL,
RI05-0586,A,08/19/05,WINDOWPANE, ,11,RI05-0586-STRL,
RI05-0586,A,08/19/05,WINTER FLOUNDER, ,31,RI05-0586-STRL,
RI05-0587,A,07/13/05,BLACK SEA BASS, ,2,RI05-0587-STRL,
RI05-0587,A,07/13/05,BUTTERFISH, ,90,RI05-0587-STRL,
RI05-0587,A,07/13/05,ROUGH SCAD, ,1,RI05-0587-STRL,
RI05-0587,A,07/13/05,SCUP, ,19,RI05-0587-STRL,
RI05-0587,A,07/13/05,SKATE, ,1,RI05-0587-STRL,
RI05-0587,A,07/13/05,TAUTOG, ,2,RI05-0587-STRL,
VA05-0001,A,07/25/05,BLACK CRAPPIE, ,2,VA05001TWL01,
VA05-0001,A,07/25/05,BLUE CATFISH, ,14,VA05001TWL01,
VA05-0001,A,07/25/05,BLUEGILL, ,1,VA05001TWL01,
VA05-0001,A,07/25/05,HOGCHOKER, ,1,VA05001TWL01,
VA05-0001,A,07/25/05,SPOT, ,71,VA05001TWL01,
VA05-0001,A,07/25/05,SPOTTAIL SHINER, ,136,VA05001TWL01,
VA05-0001,A,07/25/05,STRIPED BASS, ,13,VA05001TWL01,
VA05-0001,A,07/25/05,TESSELLATED DARTER, ,3,VA05001TWL01,
VA05-0001,A,07/25/05,WHITE PERCH, ,922,VA05001TWL01,
VA05-0002,A,09/09/05,BAY ANCHOVY, ,2,VA05002TWL01,
VA05-0002,A,09/09/05,KINGFISH, ,9,VA05002TWL01,
VA05-0002,A,09/09/05,NORTHERN SEAROBIN, ,1,VA05002TWL01,
VA05-0002,A,09/09/05,SCUP, ,25,VA05002TWL01,
VA05-0002,A,09/09/05,SQUID, ,6,VA05002TWL01,
VA05-0002,A,09/09/05,STRIPED ANCHOVY, ,2,VA05002TWL01,
VA05-0002,A,09/09/05,SUMMER FLOUNDER, ,1,VA05002TWL01,
VA05-0002,A,09/09/05,WEAKFISH, ,32,VA05002TWL01,
VA05-0002,A,09/09/05,SPOT, ,1,VA05002TWL02,
VA05-0002,A,09/09/05,SUMMER FLOUNDER, ,1,VA05002TWL02,
VA05-0003,A,09/20/05,BAY ANCHOVY, ,476,VA05003TWL01,
VA05-0003,A,09/20/05,SILVER PERCH, ,5,VA05003TWL01,
VA05-0003,A,09/20/05,SPOT, ,9,VA05003TWL01,
VA05-0003,A,09/20/05,SUMMER FLOUNDER, ,1,VA05003TWL01,
VA05-0003,A,09/20/05,WEAKFISH, ,4,VA05003TWL01,
VA05-0003,A,09/20/05,WHITE PERCH, ,1,VA05003TWL01,
VA05-0003,A,09/20/05,HOGCHOKER, ,2,VA05003TWL02,
VA05-0003,A,09/20/05,SPOT, ,1,VA05003TWL02,
VA05-0004,A,07/25/05,ATLANTIC CROAKER, ,7,VA05004TWL01,
VA05-0004,A,07/25/05,BLUE CATFISH, ,16,VA05004TWL01,
VA05-0004,A,07/25/05,HOGCHOKER, ,8,VA05004TWL01,
VA05-0004,A,07/25/05,SPOT, ,2,VA05004TWL01,
VA05-0004,A,07/25/05,SPOTTAIL SHINER, ,55,VA05004TWL01,
VA05-0004,A,07/25/05,STRIPED BASS, ,92,VA05004TWL01,
VA05-0004,A,07/25/05,WHITE PERCH, ,30,VA05004TWL01,
VA05-0004,A,07/25/05,ATLANTIC CROAKER, ,1,VA05004TWL02,
VA05-0004,A,07/25/05,HOGCHOKER, ,12,VA05004TWL02,
VA05-0004,A,07/25/05,WHITE PERCH, ,1,VA05004TWL02,
VA05-0008,A,09/08/05,ATLANTIC CROAKER, ,2,VA05008TWL01,
VA05-0008,A,09/08/05,BAY ANCHOVY, ,67,VA05008TWL01,
VA05-0008,A,09/08/05,HARVESTFISH, ,2,VA05008TWL01,
VA05-0008,A,09/08/05,MANTIS SHRIMP, ,1,VA05008TWL01,
VA05-0008,A,09/08/05,SILVER PERCH, ,3,VA05008TWL01,
VA05-0008,A,09/08/05,SPOT, ,78,VA05008TWL01,
VA05-0008,A,09/08/05,SUMMER FLOUNDER, ,1,VA05008TWL01,
VA05-0008,A,09/08/05,WEAKFISH, ,45,VA05008TWL01,
VA05-0008,A,09/08/05,ATLANTIC CROAKER, ,2,VA05008TWL02,
VA05-0008,A,09/08/05,HOGCHOKER, ,1,VA05008TWL02,
VA05-0008,A,09/08/05,OYSTER TOADFISH, ,2,VA05008TWL02,
VA05-0008,A,09/08/05,SPOT, ,4,VA05008TWL02,
VA05-0008,A,09/08/05,SUMMER FLOUNDER, ,1,VA05008TWL02,
VA05-0010,A,09/09/05,ATLANTIC CROAKER, ,2,VA05010TWL01,
VA05-0010,A,09/09/05,ATLANTIC THREAD HERRING, ,1,VA05010TWL01,
VA05-0010,A,09/09/05,BANDED DRUM, ,1,VA05010TWL01,
VA05-0010,A,09/09/05,BAY ANCHOVY, ,2490,VA05010TWL01,
VA05-0010,A,09/09/05,BUTTERFISH, ,6,VA05010TWL01,
VA05-0010,A,09/09/05,KINGFISH, ,16,VA05010TWL01,
VA05-0010,A,09/09/05,SCUP, ,19,VA05010TWL01,
VA05-0010,A,09/09/05,SPOT, ,64,VA05010TWL01,
VA05-0010,A,09/09/05,SQUID, ,1,VA05010TWL01,
VA05-0010,A,09/09/05,STRIPED ANCHOVY, ,2,VA05010TWL01,
VA05-0010,A,09/09/05,SUMMER FLOUNDER, ,3,VA05010TWL01,
VA05-0010,A,09/09/05,WEAKFISH, ,35,VA05010TWL01,
VA05-0010,A,09/09/05,WINDOWPANE, ,1,VA05010TWL01,
VA05-0010,A,09/09/05,SUMMER FLOUNDER, ,1,VA05010TWL02,
VA05-0011,A,09/13/05,ATLANTIC THREAD HERRING, ,1,VA05011TWL01,
VA05-0011,A,09/13/05,BAY ANCHOVY, ,448,VA05011TWL01,
VA05-0011,A,09/13/05,HOGCHOKER, ,1,VA05011TWL01,
VA05-0011,A,09/13/05,KINGFISH, ,1,VA05011TWL01,
VA05-0011,A,09/13/05,SPANISH MACKEREL, ,1,VA05011TWL01,
VA05-0011,A,09/13/05,SPOT, ,38,VA05011TWL01,
VA05-0011,A,09/13/05,WEAKFISH, ,6,VA05011TWL01,
VA05-0015,A,09/12/05,ATLANTIC CROAKER, ,8,VA05015TWL01,
VA05-0015,A,09/12/05,BAY ANCHOVY, ,19,VA05015TWL01,
VA05-0015,A,09/12/05,BLACKCHEEK TONGUEFISH, ,3,VA05015TWL01,
VA05-0015,A,09/12/05,HOGCHOKER, ,2,VA05015TWL01,
VA05-0015,A,09/12/05,MANTIS SHRIMP, ,2,VA05015TWL01,
VA05-0015,A,09/12/05,SILVER PERCH, ,3,VA05015TWL01,
VA05-0015,A,09/12/05,SPOT, ,16,VA05015TWL01,
VA05-0015,A,09/12/05,SQUID, ,10,VA05015TWL01,
VA05-0015,A,09/12/05,SUMMER FLOUNDER, ,1,VA05015TWL01,
VA05-0015,A,09/12/05,WEAKFISH, ,114,VA05015TWL01,
VA05-0015,A,09/12/05,ATLANTIC CROAKER, ,3,VA05015TWL02,
VA05-0015,A,09/12/05,HOGCHOKER, ,6,VA05015TWL02,
VA05-0015,A,09/12/05,SUMMER FLOUNDER, ,1,VA05015TWL02,
VA05-0018,B,09/19/05,BANDED DRUM, ,1,VA05018TWL01,
VA05-0018,B,09/19/05,BAY ANCHOVY, ,16,VA05018TWL01,
VA05-0018,B,09/19/05,HOGCHOKER, ,1,VA05018TWL01,
VA05-0018,B,09/19/05,KINGFISH, ,27,VA05018TWL01,
VA05-0018,B,09/19/05,NORTHERN PIPEFISH, ,1,VA05018TWL01,
VA05-0018,B,09/19/05,SMALLMOUTH FLOUNDER, ,1,VA05018TWL01,
VA05-0018,B,09/19/05,SQUID, ,11,VA05018TWL01,
VA05-0018,B,09/19/05,WEAKFISH, ,30,VA05018TWL01,
VA05-0021,A,09/19/05,BANDED DRUM, ,2,VA05021TWL01,
VA05-0021,A,09/19/05,BAY ANCHOVY, ,1,VA05021TWL01,
VA05-0021,A,09/19/05,KINGFISH, ,12,VA05021TWL01,
VA05-0021,A,09/19/05,NORTHERN SEAROBIN, ,1,VA05021TWL01,
VA05-0021,A,09/19/05,SMALLMOUTH FLOUNDER, ,2,VA05021TWL01,
VA05-0021,A,09/19/05,SQUID, ,2,VA05021TWL01,
VA05-0021,A,09/19/05,WEAKFISH, ,1,VA05021TWL01,
VA05-0022,A,07/26/05,SPOT, ,3,VA05022TWL01,
VA05-0022,A,07/26/05,SUMMER FLOUNDER, ,2,VA05022TWL01,
VA05-0022,A,07/26/05,WHITE PERCH, ,1,VA05022TWL01,
VA05-0022,A,07/26/05,SPOT, ,5,VA05022TWL02,
VA05-0022,A,07/26/05,SUMMER FLOUNDER, ,1,VA05022TWL02,
VA05-0022,A,07/26/05,WHITE PERCH, ,11,VA05022TWL02,
VA05-0024,A,09/22/05,ATLANTIC THREAD HERRING, ,3,VA05024TWL01,
VA05-0024,A,09/22/05,BAY ANCHOVY, ,952,VA05024TWL01,
VA05-0024,A,09/22/05,KINGFISH, ,1,VA05024TWL01,
VA05-0024,A,09/22/05,SCUP, ,1,VA05024TWL01,
VA05-0024,A,09/22/05,SMALLMOUTH FLOUNDER, ,1,VA05024TWL01,
VA05-0024,A,09/22/05,SPOT, ,7,VA05024TWL01,
VA05-0024,A,09/22/05,WEAKFISH, ,8,VA05024TWL01,
VA05-0024,A,09/22/05,SPOT, ,3,VA05024TWL02,
VA05-0024,A,09/22/05,SUMMER FLOUNDER, ,1,VA05024TWL02,
VA05-0025,A,09/13/05,BAY ANCHOVY, ,1279,VA05025TWL01,
VA05-0025,A,09/13/05,HARVESTFISH, ,11,VA05025TWL01,
VA05-0025,A,09/13/05,SPOT, ,4,VA05025TWL01,
VA05-0025,A,09/13/05,WEAKFISH, ,1,VA05025TWL01,
VA05-0025,A,09/13/05,ATLANTIC CROAKER, ,2,VA05025TWL02,
VA05-0025,A,09/13/05,SPOT, ,6,VA05025TWL02,
VA05-0025,A,09/13/05,SUMMER FLOUNDER, ,2,VA05025TWL02,
VA05-0026,A,07/22/05,BAY ANCHOVY, ,13,VA05026TWL01,
VA05-0026,A,07/22/05,NORTHERN PUFFER, ,1,VA05026TWL01,
VA05-0026,A,07/22/05,NORTHERN SEAROBIN, ,1,VA05026TWL01,
VA05-0026,A,07/22/05,SPOT, ,22,VA05026TWL01,
VA05-0026,A,07/22/05,SUMMER FLOUNDER, ,1,VA05026TWL01,
VA05-0026,A,07/22/05,SUMMER FLOUNDER, ,3,VA05026TWL02,
VA05-0028,A,08/22/05,BAY ANCHOVY, ,53,VA05028TWL01,
VA05-0028,A,08/22/05,BLACK SEA BASS, ,4,VA05028TWL01,
VA05-0028,A,08/22/05,GREEN GOBY, ,1,VA05028TWL01,
VA05-0028,A,08/22/05,MANTIS SHRIMP, ,2,VA05028TWL01,
VA05-0028,A,08/22/05,NAKED GOBY, ,1,VA05028TWL01,
VA05-0028,A,08/22/05,SILVER PERCH, ,9,VA05028TWL01,
VA05-0028,A,08/22/05,SPOT, ,3,VA05028TWL01,
VA05-0028,A,08/22/05,SQUID, ,2,VA05028TWL01,
VA05-0028,A,08/22/05,WEAKFISH, ,32,VA05028TWL01,
VA05-0028,A,08/22/05,HOGCHOKER, ,1,VA05028TWL02,
VA05-0028,A,08/22/05,SPOT, ,1,VA05028TWL02,
VA05-0028,A,08/22/05,SUMMER FLOUNDER, ,1,VA05028TWL02,
VA05-0029,A,07/26/05,SUMMER FLOUNDER, ,1,VA05029TWL01,
VA05-0029,A,07/26/05,WHITE PERCH, ,3,VA05029TWL01,
VA05-0029,A,07/26/05,SPOT, ,1,VA05029TWL02,
VA05-0029,A,07/26/05,SUMMER FLOUNDER, ,2,VA05029TWL02,
VA05-0029,A,07/26/05,WHITE PERCH, ,1,VA05029TWL02,
VA05-0030,A,08/24/05,ATLANTIC SPADEFISH, ,1,VA05030TWL01,
VA05-0030,A,08/24/05,BAY ANCHOVY, ,16,VA05030TWL01,
VA05-0030,A,08/24/05,BLUNTNOSE STINGRAY, ,1,VA05030TWL01,
VA05-0030,A,08/24/05,HOGCHOKER, ,13,VA05030TWL01,
VA05-0030,A,08/24/05,NORTHERN PUFFER, ,5,VA05030TWL01,
VA05-0030,A,08/24/05,SILVER PERCH, ,7,VA05030TWL01,
VA05-0030,A,08/24/05,SPOT, ,55,VA05030TWL01,
VA05-0030,A,08/24/05,SUMMER FLOUNDER, ,2,VA05030TWL01,
VA05-0030,A,08/24/05,WEAKFISH, ,59,VA05030TWL01,
